date,open,high,low,close,volume
2021-05-24,114.5,114.51,114.38,114.45,3867733.0
2021-05-25,114.58,114.75,114.0285,114.73,6351673.0
2021-05-26,114.13,114.8,114.13,114.69,3969393.0
2021-05-27,114.61,114.62,114.45,114.55,5072323.0
2021-05-28,114.55,114.68,114.5,114.55,6768941.0
2021-06-01,114.36,114.4,114.164,114.33,6209773.0
2021-06-02,114.45,114.51,114.3,114.48,6103871.0
2021-06-03,114.31,114.46,114.21,114.21,3464339.0
2021-06-04,114.39,114.68,114.22,114.68,4535897.0
2021-06-07,113.97,114.64,113.97,114.6,3728371.0
2021-06-08,114.84,114.87,114.78,114.81,4395332.0
2021-06-09,115.43,115.43,114.97,115.04,3643098.0
2021-06-10,115.3,115.31,114.8605,115.28,4021902.0
2021-06-11,115.31,115.32,115.16,115.23,3781860.0
2021-06-14,115.18,115.18,114.935,114.94,3270788.0
2021-06-15,114.9,115.02,114.87,114.99,8230360.0
2021-06-16,115.07,115.1285,114.51,114.62,8622205.0
2021-06-17,114.792,115.25,114.785,114.98,7641819.0
2021-06-18,115.05,115.39,114.91,115.29,5690395.0
2021-06-21,115.06,115.12,114.921,114.99,6875480.0
2021-06-22,114.83,115.14,114.83,115.11,6485071.0
2021-06-23,115.06,115.138,114.99,115.05,5070470.0
2021-06-24,115.1,115.17,115.045,115.09,8357942.0
2021-06-25,115.11,115.13,114.7516,114.86,6496582.0
2021-06-28,115.04,115.23,115.04,115.19,5739041.0
2021-06-29,115.06,115.25,115.045,115.25,5097132.0
2021-06-30,115.36,115.45,115.3,115.33,6653138.0
2021-07-01,115.15,115.19,115.01,115.11,4744859.0
2021-07-02,115.23,115.37,115.17,115.36,4312838.0
2021-07-06,115.51,115.83,115.51,115.73,7372886.0
2021-07-07,115.83,116.015,115.75,115.93,7786358.0
2021-07-08,116.04,116.18,115.96,116.06,6538371.0
2021-07-09,115.735,115.76,115.68,115.68,4750779.0
2021-07-12,115.8,115.805,115.6,115.61,4266616.0
2021-07-13,115.65,115.76,115.3022,115.36,5145171.0
2021-07-14,115.59,115.76,115.569,115.75,4977399.0
2021-07-15,115.94,116.02,115.7222,116.0,4480890.0
2021-07-16,115.77,115.96,115.76,115.9,3869611.0
2021-07-19,116.39,116.6085,116.35,116.51,6688067.0
2021-07-20,116.78,116.82,116.32,116.4,8474754.0
2021-07-21,116.075,116.15,115.92,116.02,9686429.0
2021-07-22,116.03,116.35,116.03,116.29,8176256.0
2021-07-23,116.03,116.22,116.03,116.21,4441022.0
2021-07-26,116.3,116.33,116.085,116.11,7127420.0
2021-07-27,116.35,116.4,116.2727,116.38,5423774.0
2021-07-28,116.24,116.49,116.14,116.49,5463630.0
2021-07-29,116.29,116.36,116.225,116.3,5517160.0
2021-07-30,116.36,116.485,116.3532,116.46,5552109.0
2021-08-02,116.36,116.68,116.305,116.54,5753765.0
2021-08-03,116.56,116.69,116.5306,116.58,3715333.0
2021-08-04,116.77,116.83,116.3,116.57,4654252.0
2021-08-05,116.46,116.48,116.28,116.31,3283363.0
2021-08-06,115.93,116.02,115.78,115.79,3811953.0
2021-08-09,115.89,115.96,115.58,115.58,5298656.0
2021-08-10,115.65,115.65,115.43,115.43,7332093.0
2021-08-11,115.46,115.7,115.34,115.54,6674630.0
2021-08-12,115.49,115.5799,115.4,115.55,5017250.0
2021-08-13,115.65,115.97,115.6401,115.97,4599772.0
2021-08-16,116.14,116.27,116.03,116.03,3693626.0
2021-08-17,115.98,116.09,115.93,115.94,5469248.0
2021-08-18,115.94,116.03,115.8,115.95,3981911.0
2021-08-19,116.12,116.155,116.02,116.15,4581313.0
2021-08-20,116.18,116.21,116.08,116.16,2897840.0
2021-08-23,116.09,116.18,116.04,116.16,6585417.0
2021-08-24,116.08,116.14,115.96,115.99,5875388.0
2021-08-25,115.99,116.011,115.681,115.77,5452000.0
2021-08-26,115.76,115.79,115.6444,115.78,4879211.0
